Date,LocationID,PU_passenger,PUTripDistance_count,PickUp_count,PU_fare,PUT_fare,DO_passenger,DOTripDistance_count,DropOff_count,DO_fare,DOT_fare
2017-04,45,36810.0,66753.37,30,305282.26,367566.83999999997,43622.0,73886.19,26128,342013.07,411528.21
2017-04,48,516180.0,776085.58,30,3592473.47,4472080.97,448197.0,625928.97,270674,3093872.6,3868718.7
2017-04,50,164519.0,253064.1,30,1160690.03,1439535.25,196645.0,253325.59,120587,1286141.75,1611777.99
2017-04,68,384710.0,557555.39,30,2740356.67,3440459.06,365415.0,463091.06,224151,2338122.5,2965332.52
2017-04,74,59298.0,90287.64,30,390469.71,473052.24,125248.0,227459.49,77802,914679.9,1119270.76
2017-04,75,104854.0,153756.16,30,693336.77,849018.49,185150.0,280486.74,115400,1216681.42,1515809.13
2017-04,79,498071.0,750744.8200000001,30,3529028.92,4429686.55,408798.0,529744.81,249401,2608187.16,3333991.73
2017-04,87,128275.0,340740.48,30,1327087.58,1638620.86,134268.0,362388.5,83068,1377551.07,1699987.28
2017-04,88,69375.0,188302.36,30,726615.91,887069.3,70809.0,193673.04,42882,716704.69,862206.99
2017-04,90,309406.0,401214.75,30,2592882.66,3143625.53,250522.0,296186.73,155666,1508915.15,1947884.24
2017-04,100,310781.0,455155.71,30,2237795.72,2770120.66,243930.0,306480.53,149471,1678692.52,2091181.67
2017-04,107,388577.0,513542.54,30,2594182.19,3292815.36,340434.0,415432.89999999997,212167,2074528.25,2679636.25
2017-04,113,271075.0,359529.23,30,1861215.75,2341936.48,239763.0,296328.82,148352,1501955.71,1918418.82
2017-04,114,242680.0,358308.71,30,1712438.96,2144455.88,189427.0,235848.6,115221,1215709.99,1536410.07
2017-04,116,19230.0,37781.16,30,155714.24,187957.13,45646.0,145311.64,28345,517354.08,625171.27
2017-04,120,95.0,360.84000000000003,25,1445.95,1731.4299999999998,658.0,2733.35,390,9297.4,10809.21
2017-04,125,99556.0,161921.47,30,753948.44,951019.41,86456.0,137567.95,53252,640120.25,801023.0599999999
2017-04,127,1829.0,4617.49,30,17596.06,21047.01,13046.0,72537.21,7949,224539.13,266489.97
2017-04,128,93.0,190.09,24,1003.26,1193.05,859.0,4463.06,512,14108.5,16917.51
2017-04,137,202143.0,280330.83,30,1343882.39,1693932.05,226670.0,276703.62,141645,1374733.18,1760416.01
2017-04,140,258455.0,392965.57,30,1808508.1300000001,2255122.83,270701.0,376287.02,168201,1804748.32,2273239.99
2017-04,141,364380.0,458754.91000000003,30,2230029.39,2808274.94,370078.0,461747.19,228616,2261083.23,2889670.18
2017-04,142,466637.0,623240.91,30,3029672.79,3808764.6,420491.0,528441.24,258793,2639166.53,3342621.63
2017-04,143,168139.0,224763.3,30,1082014.73,1358742.23,190432.0,257114.16,117993,1236741.12,1575616.74
2017-04,144,195097.0,298872.47,30,1440598.74,1780349.13,164908.0,243589.29,98589,1230274.4,1514352.71
2017-04,148,250431.0,450322.83,30,1942561.36,2406678.14,174017.0,268226.41,104156,1343246.93,1658620.07
2017-04,151,139025.0,201885.35,30,915521.85,1139904.36,127923.0,210476.48,78434,891423.34,1127548.75
2017-04,152,17101.0,29767.64,30,125606.91,151746.17,28358.0,65948.9,17633,253268.01,306778.35
2017-04,153,155.0,292.2,30,1218.0,1494.92,757.0,4630.29,455,14369.7,16812.13
2017-04,158,209010.0,315099.23,30,1523336.77,1908146.27,192590.0,254125.43,116199,1240485.45,1568892.19
2017-04,161,599926.0,877653.81,30,4290705.76,5422798.1,586653.0,774974.89,362434,4291494.56,5316507.75
2017-04,162,529825.0,810985.6,30,3879041.0,4934307.12,476123.0,693378.82,294270,3398153.47,4299367.3100000005
2017-04,163,431630.0,649761.04,30,3131343.8,3922209.97,390875.0,553426.99,238415,2785807.43,3469054.21
2017-04,164,397708.0,580477.99,30,2795286.16,3527791.88,346434.0,477624.71,208982,2411184.87,3043289.56
2017-04,166,90722.0,149879.69,30,659901.34,825137.26,129754.0,238917.8,80502,989338.29,1235751.97
2017-04,170,506477.0,721553.22,30,3563783.11,4532417.22,505114.0,647341.54,314904,3321079.34,4248683.0
2017-04,186,545527.0,801814.9,30,4138773.77,5127534.12,443047.0,518055.58,269374,2829869.96,3546200.36
2017-04,194,1148.0,4278.86,30,26510.98,34337.36,3086.0,8851.12,1785,33127.8,49839.78
2017-04,202,727.0,1687.46,30,8245.91,9643.54,7392.0,25707.23,4518,96127.91,115211.11
2017-04,209,33232.0,75920.19,30,305827.72,372844.98,44485.0,103850.78,27348,414244.25,508440.77
2017-04,211,138915.0,207077.63,30,1026653.19,1267502.95,143477.0,204861.89,87189,1023264.85,1268765.74
2017-04,224,47819.0,70416.58,30,333917.8,416321.73,70718.0,105734.91,43898,485240.87,623428.21
